"from_id","from_lon","from_lat","Intercept","n_transfers","walk_share","daily_departures","dist_to_stop_m","origin_dist_centre_km","dest_dist_centre_km","origin_working_age_pop","nearest_stop_is_rail","car_directness"
3868,16.7198771554654,52.3338357101427,7.17191664756535,0.051689716910019,-0.551101593622153,-0.985937418859526,0.000808610009265551,-0.137793441512407,-0.129176056354968,-0.00136248152850757,0.131225111829597,-1.75997701794336
3899,16.7051154940807,52.3353487609994,6.94059669513626,-0.00828888307795239,-0.582312032062456,-1.15738727953886,0.000829319189280329,-0.134880238018585,0.00336295374519047,-0.00126532202868547,0.0649915874325773,-1.82325636654491
3902,16.7139169784365,52.3355194711984,7.05956606966424,0.0276100828009689,-0.552084376205212,-1.07157276929625,0.000813254377904613,-0.136633810427297,-0.0629357358341824,-0.00132163809660144,0.0975460909506705,-1.79945557604435
3904,16.7197846836534,52.3356329136099,7.18063925856507,0.0526322506857682,-0.532009642649546,-1.00758083628884,0.000801844287621183,-0.138017186273714,-0.120898924851204,-0.00135587475789144,0.120233880220312,-1.78404270018609
3905,16.7227185512616,52.3356895258968,7.18459294797765,0.0656812357076824,-0.527880262222007,-0.978099096852413,0.000798280652306145,-0.138336850886715,-0.137030113746783,-0.00137502948183874,0.129771364466139,-1.76655907883332
3906,16.7256524283739,52.3357460650696,7.1623322157883,0.077611510698059,-0.527879933632867,-0.952119654585157,0.000796492659089605,-0.13845598814143,-0.146428262820818,-0.00139563787218083,0.137262513770658,-1.74445163279142
3936,16.7050224187883,52.3371459456612,6.91314005747631,-0.00794276683075879,-0.571097635016809,-1.17642647265748,0.000821581569474001,-0.1348102261645,0.0187838724312037,-0.0012596736805347,0.0555893405513288,-1.83763395203277
3941,16.7196922027808,52.3374301166469,7.15851174227362,0.0534534182606201,-0.518094894851155,-1.02974305906273,0.000795508035980157,-0.13805678164675,-0.105458956355557,-0.00134992483655821,0.108579316177194,-1.80209810417796
3979,16.7195997118552,52.3392273185832,7.12206926811996,0.0535449361412788,-0.507623292850448,-1.05256864924664,0.00078943792472061,-0.138020029171511,-0.0861187501229599,-0.00134520792393722,0.0962254795635058,-1.81744117893436
4015,16.7107045989374,52.3408542138281,6.92384821511814,0.0136336664249512,-0.531908006851722,-1.16489706322897,0.000798311275103318,-0.135788522490742,0.0117997498509634,-0.00128595602609854,0.0539343369238914,-1.85037962050762
4018,16.7195072111347,52.341024520072,7.08642830260567,0.0527727930462092,-0.498876192901223,-1.07556155802507,0.000783070288804824,-0.137997364857609,-0.0666445575367812,-0.00134095025880626,0.0833929077808424,-1.83214331995839
4049,16.693006059506,52.342308803812,6.85193778264386,-0.0480219591504465,-0.584358120481477,-1.29797375219143,0.000799540151957351,-0.132538837618965,0.0889347755571031,-0.00112989257446544,0.0019369998983727,-1.91059179597858
4146,16.722164230178,52.3464727542931,7.03500705765998,0.0654346977988887,-0.468724167725158,-1.10853441152656,0.000753990712378048,-0.138819931094332,-0.036425499253024,-0.00134591247166696,0.0523333091772233,-1.86618184196152
4355,16.6659354000097,52.3543699095729,6.85013875741186,-0.119662824924292,-0.665775764901579,-1.41781907232027,0.000713722781843184,-0.123321359124826,0.11702539538074,-0.000656182164567309,-0.0746872350238394,-1.96457216217738
4356,16.6688703963257,52.354427873133,6.85394449428577,-0.114455914211254,-0.65210557750445,-1.41708874615582,0.000715068588438547,-0.124275309993871,0.116184800836247,-0.000702400174512202,-0.0741050306150832,-1.96278130225346
4358,16.6747404198221,52.3545435816519,6.86114132530543,-0.101562154000135,-0.62477591876603,-1.41204194373728,0.000716617700891327,-0.126230487824221,0.115237481908453,-0.000793878613490867,-0.0712597900214256,-1.96300551955812
4359,16.6776754461341,52.3546013267009,6.86654412731332,-0.0950950048529933,-0.611920893671343,-1.41048118372509,0.000717595913098027,-0.127160157717089,0.114338760547366,-0.000833902217568711,-0.0706113114538542,-1.96436091131238
4402,16.6687757875707,52.356225005888,6.86071234398958,-0.110604242385083,-0.649521156524766,-1.41714719654067,0.000699417724105493,-0.124307455557193,0.121788190812705,-0.0006890050905555,-0.0786103041417761,-1.98266892906787
4403,16.6717109128417,52.3562829001145,6.86436173347738,-0.104953277325686,-0.636080406435671,-1.41594473921223,0.000700652075845151,-0.125260454767856,0.121077018408354,-0.000734688393999788,-0.0777358612224788,-1.98153198174555
4405,16.6775811939678,52.3563984706695,6.87145802416626,-0.0918868690912333,-0.609829004616659,-1.41104280353238,0.000702496764922853,-0.127146271586542,0.119886606559638,-0.000822031060364686,-0.0747789532166241,-1.98211051350398
4451,16.6745516672929,52.3581378612215,6.87644041149599,-0.0957903988267894,-0.621985839297386,-1.41494953932976,0.000686588560735816,-0.126171801888992,0.125591985770528,-0.000763167367597295,-0.0815374964202089,-2.00079588115898
4454,16.6833574896084,52.3583109000348,6.88476250022961,-0.0752998629736297,-0.584098557144731,-1.40739514298172,0.000689703099392166,-0.128869744853429,0.123527480365849,-0.000884795892071855,-0.0768979729697854,-2.00218163540927
4455,16.6862927832912,52.3583684338845,6.88142369254422,-0.0652806033973796,-0.571022471048778,-1.39841515005006,0.000689174276810344,-0.129856841130258,0.124712250069173,-0.000929793787854766,-0.0722533793456268,-2.00489889073225
4497,16.6715219024187,52.3598771710415,6.87991372853094,-0.0958008322114221,-0.633275691532857,-1.41079992404805,0.000668282353429731,-0.125361750111548,0.133240717300609,-0.000710370833120089,-0.0840802243558905,-2.02500950416021
4499,16.677392658629,52.3599927562257,6.8876317549317,-0.0857844542403949,-0.609070193272872,-1.41128914681419,0.00067229291043344,-0.127076851073647,0.130655216900283,-0.000792451571246688,-0.0836458592123517,-2.02118223567572
4504,16.6920697228562,52.3602804442445,6.88138451680493,-0.0460034324931407,-0.546566091209719,-1.3924544816913,0.000675870148785496,-0.131547819976535,0.129816143791915,-0.000985273966620903,-0.0753551900885743,-2.02250202370294
4508,16.7038115524759,52.3605092830695,6.8204573765554,-0.00336510620950747,-0.499383087744686,-1.35117670985879,0.00067403046383565,-0.134638417394932,0.135575480889468,-0.00111206444755663,-0.0605448312309775,-2.0169231305656
4509,16.7067470349269,52.3605663107842,6.80269453365497,0.00792621307565256,-0.489717668179718,-1.33674243425542,0.000673838298812537,-0.135358895435432,0.135857623893855,-0.00114293107246111,-0.0568036061138031,-2.01244285146947
4510,16.7096825258205,52.3606232652999,6.78724951859385,0.018911566024375,-0.480377916938746,-1.32333519601792,0.000673562138811312,-0.1360556091225,0.134712987716386,-0.00117083952304789,-0.0550193324799153,-2.00664013797325
4542,16.665556428302,52.3615584212471,6.87779025718658,-0.0947174985110664,-0.654518467486744,-1.39521040322019,0.000645509103151845,-0.123961374353036,0.14405476993179,-0.000624022004783897,-0.0798314229776764,-2.05808025097895
4543,16.6684918998854,52.3616163996815,6.88293276706497,-0.0925554659771297,-0.643573939223716,-1.40014534940119,0.000648496575840386,-0.124714098870543,0.142041025268729,-0.000662764819544415,-0.0828497811689832,-2.05324453056386
4544,16.6714273824293,52.3616743053564,6.88844577210239,-0.0900131632293366,-0.632628969234915,-1.40469186130434,0.000651529908274212,-0.125468488362271,0.139892482019812,-0.000700530520973519,-0.0853914166782506,-2.04890181456051
4545,16.6743628747424,52.361732138219,6.89236765179089,-0.0858928340989209,-0.621005109786765,-1.40632809614686,0.00065395884763743,-0.126289766150586,0.138440244382884,-0.000741092908793012,-0.0859421742153632,-2.04594141061904
4556,16.7066539408779,52.3623634893061,6.81078653436361,0.00743652118070415,-0.490934860508606,-1.35009862078397,0.000661973063683562,-0.135390848206623,0.140012945362949,-0.00112623144516899,-0.0685971466151578,-2.02439920572726
4557,16.7095895522059,52.3624204474142,6.79146797189969,0.0196471126738871,-0.482541325829462,-1.33335702375067,0.000661995560924989,-0.136165370107292,0.140653393766431,-0.00115956688149652,-0.0644709417564897,-2.01984020724512
4667,16.735826649202,52.3665242217785,6.88492570978224,0.161627625764694,-0.460564597833638,-1.17314106508818,0.000627671674098877,-0.146697583007135,0.0585157703311244,-0.00139061203059793,-0.123999790999036,-1.97735805137881
4668,16.738762594863,52.3665804584975,6.99184416215542,0.185532075670093,-0.464883201881705,-1.13610694508708,0.000623517944241245,-0.148794614769831,0.0177063281924243,-0.00141533987477857,-0.128517188215874,-1.97433479414894
4821,16.712060747606,52.3714632537423,6.82926660396311,0.0278138587403056,-0.497857152744906,-1.38149301362921,0.0006058221321153,-0.13744187360611,0.161467578702048,-0.00110737967048247,-0.125196419996026,-2.07753141426019
4822,16.7149969731207,52.3715200846774,6.80724412394341,0.0419174458693128,-0.489924904216039,-1.37043101134374,0.000605683194320653,-0.138525975612723,0.164086959691,-0.00113951062595644,-0.126079701849726,-2.07454108164313
4823,16.7179332074746,52.37157684261,6.78550927103254,0.0562542411835167,-0.483763759633305,-1.35682608136037,0.000605832729316601,-0.139607963176675,0.166033755059519,-0.00117233587519272,-0.127080221565002,-2.07039506018873
4826,16.7267419701583,52.3717466792153,6.72779110701856,0.10094700038665,-0.476673313503991,-1.3014816987328,0.000608787348274728,-0.142834214559334,0.166384596933804,-0.00126998683663612,-0.129841140943505,-2.05259510532926
4830,16.7384871230458,52.3719721072291,6.78755216546995,0.168872557314902,-0.480301879717118,-1.2093377446306,0.000608367860899538,-0.148113487529764,0.121109495288421,-0.00137368030939711,-0.138309478787406,-2.02920510301533
4831,16.7414234352191,52.3720282820389,6.84650077365256,0.187674213773473,-0.485179213127097,-1.17965812175681,0.000609066261717764,-0.149649412822348,0.096876555261676,-0.00139468668095447,-0.135053909781867,-2.02692515199305
4832,16.744359757707,52.3720843841081,6.91651098758734,0.206789043931114,-0.492477776815953,-1.14825419564011,0.000610735070600443,-0.15121556805807,0.0694357238944763,-0.00141321286182797,-0.130150467207713,-2.02557672660896
4875,16.7119678336633,52.3732604361997,6.84655487012219,0.0253387090309189,-0.506318597657717,-1.38929930756214,0.000595877249501168,-0.137431126304128,0.164083287140357,-0.00109063380327554,-0.135184102681151,-2.0897082641419
